1390000 0.613984 0.114464 0.099616
1400000 0.585248 0.113248 0.100608
1410000 0.572800 0.113696 0.101408
1420000 0.624640 0.115232 0.101824
1430000 0.578048 0.115936 0.101600
1440000 0.575776 0.116480 0.102304
1450000 0.579200 0.117056 0.103104
1460000 0.580320 0.118112 0.103392
1470000 0.649568 0.118496 0.103584
1480000 0.645536 0.119488 0.104448
1490000 0.597408 0.120576 0.104800
1500000 0.588192 0.120544 0.104416
1510000 0.640896 0.121888 0.105632
1520000 0.603968 0.122016 0.105408
1530000 0.592480 0.122240 0.106496
1540000 0.593056 0.122688 0.107264
1550000 0.651552 0.124672 0.107136
1560000 0.599360 0.124928 0.107904
1570000 0.615584 0.124992 0.108512
1580000 0.606400 0.127520 0.117856
1590000 0.660480 0.127360 0.117888
1600000 0.624896 0.128640 0.119456
1610000 0.612896 0.129088 0.119936
1620000 0.622912 0.130112 0.120608
1630000 0.664736 0.129792 0.121312
1640000 0.620032 0.130944 0.121312
1650000 0.618368 0.132224 0.122240
1660000 0.671360 0.133632 0.122752
1670000 0.638432 0.133984 0.123616
1680000 0.637152 0.134432 0.125760
1690000 0.642496 0.134464 0.125248
1700000 0.695296 0.136320 0.126016
1710000 0.637376 0.136448 0.126560
1720000 0.646816 0.136576 0.126912
1730000 0.682208 0.137792 0.128480
1740000 0.633760 0.138880 0.127360
1750000 0.631424 0.138944 0.128512
1760000 0.632928 0.139296 0.128640
1770000 0.692352 0.140320 0.129792
1780000 0.643552 0.141248 0.129536
1790000 0.701344 0.143008 0.129888
1800000 0.695232 0.142400 0.131360
1810000 0.651008 0.143360 0.131712
1820000 0.648064 0.143904 0.131776
1830000 0.647840 0.145280 0.132352
1840000 0.703296 0.146144 0.133024
1850000 0.675744 0.146432 0.132576
1860000 0.657824 0.146976 0.134208
1870000 0.713184 0.148032 0.133824
1880000 0.674944 0.148640 0.134592
1890000 0.667744 0.148896 0.135264
1900000 0.739424 0.150016 0.135392
1910000 0.772096 0.148960 0.136576
1920000 0.720256 0.149728 0.136416
1930000 0.736864 0.151776 0.137728
1940000 0.717792 0.151328 0.138272
1950000 0.706368 0.152832 0.138016
1960000 0.677888 0.153984 0.138592
1970000 0.745632 0.154976 0.138400
1980000 0.679520 0.154592 0.139360
1990000 0.680160 0.155168 0.139808
2000000 0.737568 0.156864 0.140192
2010000 0.708800 0.157152 0.140800
2020000 0.685376 0.157184 0.141280
2030000 0.747040 0.158592 0.142304
2040000 0.690144 0.159584 0.142304
2050000 0.710720 0.159552 0.142688
2060000 0.757696 0.160384 0.143968
2070000 0.698656 0.161600 0.143328
2080000 0.715200 0.162720 0.143456
2090000 0.749344 0.163680 0.144704
2100000 0.720896 0.162368 0.152320
2110000 0.703808 0.162368 0.153472
2120000 0.762176 0.162816 0.153728
2130000 0.709376 0.164128 0.154400
2140000 0.765248 0.165120 0.155872
2150000 0.728576 0.164832 0.156480
2160000 0.746880 0.179904 0.158048
2170000 0.777440 0.166336 0.158272
2180000 0.786368 0.167680 0.158400
2190000 0.721952 0.168448 0.158528
2200000 0.780160 0.168992 0.160352
2210000 0.790368 0.168928 0.160384
2220000 0.725600 0.170272 0.161856
2230000 0.817504 0.173376 0.161696
2240000 0.730688 0.170816 0.162528
2250000 0.735200 0.171680 0.162400
2260000 0.789440 0.173120 0.166656
2270000 0.737920 0.172512 0.163872
2280000 0.801792 0.174528 0.164544
2290000 0.762784 0.175392 0.165152
2300000 0.814208 0.175744 0.166368
2310000 0.799136 0.176288 0.166784
2320000 0.748992 0.176992 0.166816
2330000 0.745664 0.176960 0.167488
2340000 0.809632 0.178464 0.167904
2350000 0.749568 0.178720 0.168064
2360000 0.805152 0.179904 0.168224
2370000 0.752992 0.180416 0.168896
2380000 0.767040 0.180576 0.169664
2390000 0.811808 0.211872 0.184800
2400000 0.773216 0.182752 0.170304
2410000 0.831168 0.183200 0.170752
2420000 0.763104 0.183520 0.171712
2430000 0.770176 0.184640 0.171456
2440000 0.820384 0.185024 0.172288
2450000 0.772320 0.185312 0.172768
2460000 0.894016 0.186208 0.173152
2470000 0.835392 0.186784 0.174368
2480000 0.776960 0.187328 0.174496
2490000 0.833184 0.189056 0.174752
2500000 0.781184 0.189344 0.175104
2510000 0.840576 0.190528 0.175584
2520000 0.787552 0.191136 0.176256
2530000 0.785472 0.191232 0.176192
2540000 0.840224 0.191264 0.176960
2550000 0.792224 0.193280 0.178784
2560000 0.877664 0.196832 0.177472
2570000 0.811680 0.193984 0.178432
2580000 0.850272 0.194176 0.179264
2590000 0.804672 0.194592 0.179552
2600000 0.798784 0.195104 0.179936
2610000 0.857088 0.196512 0.180992
2620000 0.808960 0.198080 0.180608
2630000 0.876416 0.199712 0.190496
2640000 0.813248 0.198720 0.191584
2650000 0.880928 0.200384 0.190752
2660000 0.812000 0.201248 0.191392
2670000 0.819616 0.201024 0.191616
2680000 0.964032 0.201920 0.192160
2690000 0.835808 0.203584 0.193472
2700000 0.877408 0.204192 0.195456
2710000 0.901984 0.205152 0.195808
2720000 0.879744 0.205024 0.195072
2730000 0.826880 0.205312 0.197216
2740000 0.833568 0.208544 0.230272
2750000 0.900736 0.207232 0.197984
2760000 0.843680 0.206336 0.199104
2770000 0.890240 0.208672 0.200992
2780000 0.837536 0.210176 0.200032
2790000 0.895552 0.209472 0.202016
2800000 0.843968 0.209600 0.201824
2810000 0.898848 0.211232 0.201824
2820000 0.864896 0.211200 0.201632
2830000 0.904608 0.212288 0.203008
2840000 0.863616 0.213120 0.201888
2850000 0.906880 0.214144 0.203904
2860000 0.855072 0.214112 0.204000
2870000 0.857280 0.215392 0.204864
2880000 0.907776 0.215776 0.204832
2890000 0.927168 0.216480 0.205792
2900000 0.909792 0.217632 0.205760
2910000 0.872128 0.217856 0.206336
2920000 0.916832 0.218016 0.207616
2930000 0.879776 0.218176 0.207968
2940000 0.922080 0.219968 0.208000
2950000 0.898304 0.220768 0.208992
2960000 0.923392 0.220864 0.209536
2970000 0.895488 0.222272 0.209984
2980000 0.927456 0.222560 0.209472
2990000 0.884416 0.223840 0.210016
3000000 0.932192 0.223776 0.210720
3010000 0.886464 0.224032 0.211584
3020000 0.938240 0.225280 0.211840
3030000 0.892480 0.225248 0.213216
3040000 0.942048 0.226400 0.212512
3050000 0.891168 0.227360 0.212960
3060000 0.949280 0.227936 0.214144
3070000 0.901696 0.229280 0.214400
3080000 0.947936 0.229024 0.214880
3090000 0.896832 0.230816 0.214752
3100000 0.955008 0.231008 0.215872
3110000 0.907936 0.231104 0.216832
3120000 0.961344 0.232352 0.217472
3130000 0.908032 0.232768 0.216608
3140000 0.960448 0.233632 0.217728
3150000 0.920448 0.233824 0.224640
3160000 0.988160 0.235296 0.226368
3170000 0.939776 0.236096 0.225984
3180000 0.974368 0.237088 0.227808
3190000 0.929888 0.237600 0.229280
3200000 0.978368 0.238720 0.228992
3210000 0.932864 0.239264 0.229216
3220000 1.010688 0.239520 0.230720
3230000 0.938848 0.240224 0.230368
3240000 0.988256 0.241440 0.230560
3250000 0.936800 0.240480 0.231712
3260000 0.990208 0.241952 0.232992
3270000 1.000128 0.270944 0.263904
3280000 0.942656 0.243392 0.233664
3290000 1.000000 0.244192 0.234816
3300000 1.025984 0.244192 0.235840
3310000 1.004992 0.245728 0.236288
3320000 0.950592 0.245728 0.236960
3330000 1.004224 0.246688 0.237312
3340000 0.950240 0.248064 0.238880
3350000 1.009280 0.248256 0.239264
3360000 0.958688 0.249056 0.239360
3370000 1.082016 0.249376 0.240320
3380000 1.018080 0.249152 0.240544
3390000 0.969024 0.251072 0.240096
3400000 1.033344 0.251424 0.241152
3410000 0.966784 0.252256 0.241792
3420000 1.016896 0.253024 0.242624
3430000 0.990752 0.253984 0.243232
3440000 1.020544 0.255616 0.242912
3450000 0.971456 0.256032 0.244736
3460000 1.042816 0.256768 0.243808
3470000 1.048800 0.290816 0.245696
3480000 0.998976 0.257184 0.244672
3490000 1.031744 0.258112 0.245376
3500000 0.986496 0.257696 0.245472
3510000 1.041696 0.259616 0.247648
3520000 0.987040 0.260064 0.247168
3530000 1.062816 0.260704 0.247680
3540000 1.044576 0.261248 0.247872
3550000 0.998368 0.262528 0.248544
3560000 1.056896 0.263008 0.248352
3570000 0.995328 0.263936 0.249600
3580000 1.052800 0.264608 0.249920
3590000 1.053824 0.265216 0.251136
3600000 1.004800 0.265920 0.251200
3610000 1.073792 0.265760 0.251712
3620000 1.009408 0.266752 0.251328
3630000 1.066560 0.266944 0.252192
3640000 1.015232 0.267520 0.252512
3650000 1.060352 0.269440 0.252608
3660000 1.065216 0.270176 0.253728
3670000 1.088160 0.269664 0.254496
3680000 1.070848 0.269600 0.261216
3690000 1.024640 0.270464 0.262880
3700000 1.094368 0.271968 0.262784
3710000 1.095072 0.273056 0.264352
3720000 1.029440 0.272608 0.263424
3730000 1.159360 0.273280 0.265888
3740000 1.032448 0.273696 0.265184
3750000 1.089696 0.275040 0.267616
3760000 1.086720 0.275456 0.267520
3770000 1.039744 0.276224 0.267584
3780000 1.108064 0.276288 0.269024
3790000 1.100032 0.277792 0.268288
3800000 1.051136 0.277248 0.269504
3810000 1.113376 0.279392 0.271648
3820000 1.048032 0.280640 0.272256
3830000 1.110656 0.280800 0.273696
3840000 1.110144 0.281856 0.273440
3850000 1.050368 0.280672 0.274208
3860000 1.117984 0.282144 0.274048
3870000 1.116128 0.282432 0.275616
3880000 1.088352 0.283008 0.274784
3890000 1.118240 0.322944 0.296320
3900000 1.080512 0.284736 0.277632
3910000 1.133568 0.285376 0.278240
3920000 1.132288 0.285536 0.277824
3930000 1.080384 0.286272 0.279680
3940000 1.164416 0.288640 0.278848
3950000 1.134240 0.288608 0.279872
3960000 1.077056 0.289632 0.279840
3970000 1.137216 0.290464 0.279936
3980000 1.140320 0.290016 0.281408
3990000 1.137088 0.290560 0.281536
4000000 1.137216 0.291904 0.282848
4010000 1.137280 0.292288 0.282112
4020000 1.148384 0.293280 0.282976
4030000 1.150336 0.294176 0.283936
4040000 1.156704 0.295296 0.284256
4050000 1.094400 0.294016 0.283776
4060000 1.150944 0.296288 0.285824
4070000 1.160096 0.296192 0.285568
4080000 1.114336 0.297248 0.286112
4090000 1.149536 0.298976 0.286560
4100000 1.156320 0.300320 0.286432
4110000 1.102528 0.299488 0.287744
4120000 1.161664 0.300864 0.287008
4130000 1.172000 0.301024 0.288320
4140000 1.136896 0.300864 0.287808
4150000 1.183040 0.352384 0.296672
4160000 1.171520 0.302656 0.289824
4170000 1.124928 0.303840 0.320832
4180000 1.177792 0.304256 0.290336
4190000 1.187424 0.305088 0.291296
4200000 1.130976 0.306784 0.298016
4210000 1.206880 0.309152 0.298048
4220000 1.188608 0.308576 0.298752
4230000 1.144480 0.309408 0.299776
4240000 1.198880 0.309312 0.300352
4250000 1.263936 0.310336 0.300928
4260000 1.204288 0.311264 0.301920
4270000 1.168960 0.310848 0.302176
4280000 1.226976 0.313056 0.302272
4290000 1.212928 0.312736 0.303040
4300000 1.156544 0.313024 0.303360
4310000 1.247136 0.314112 0.304960
4320000 1.209248 0.314880 0.305376
4330000 1.149312 0.315712 0.305760
4340000 1.210048 0.315168 0.306240
4350000 1.220352 0.317632 0.307008
4360000 1.225728 0.318784 0.306752
4370000 1.160768 0.318336 0.308672
4380000 1.320928 0.319584 0.310656
4390000 1.221280 0.357984 0.333344
4400000 1.185248 0.321088 0.311328
4410000 1.220640 0.375456 0.317888
4420000 1.332160 0.321824 0.312704
4430000 1.232256 0.322336 0.312896
4440000 1.179936 0.323456 0.312512
4450000 1.238784 0.323616 0.314592
4460000 1.234560 0.324480 0.315264
4470000 1.237568 0.325024 0.315840
4480000 1.179168 0.325792 0.315584
4490000 1.341600 0.326528 0.315808
4500000 1.241184 0.327232 0.315744
4510000 1.185408 0.328000 0.316576
4520000 1.277248 0.329632 0.317088
4530000 1.240672 0.329664 0.316896
4540000 1.243616 0.331104 0.318048
4550000 1.192288 0.331584 0.319040
4560000 1.261632 0.332000 0.319424
4570000 1.243360 0.333248 0.318880
4580000 1.270656 0.332704 0.320704
4590000 1.199168 0.333920 0.319904
4600000 1.264608 0.334912 0.373024
4610000 1.255488 0.334848 0.321856
4620000 1.259328 0.336416 0.321888
4630000 1.210432 0.336032 0.324256
4640000 1.270560 0.336704 0.324128
4650000 1.271136 0.339392 0.323200
4660000 1.262656 0.338144 0.324608
4670000 1.214080 0.339008 0.325600
4680000 1.287264 0.339840 0.324992
4690000 1.265216 0.340896 0.325984
4700000 1.267616 0.340768 0.325344
4710000 1.270208 0.341728 0.327264
4720000 1.223552 0.342688 0.332768
4730000 1.276832 0.344160 0.333664
4740000 1.298496 0.345184 0.333760
4750000 1.279712 0.345248 0.334752
4760000 1.288800 0.346112 0.334272
4770000 1.277568 0.346400 0.336640
4780000 1.281216 0.347584 0.336224
4790000 1.328640 0.348256 0.337312
4800000 1.284992 0.348288 0.338624
4810000 1.231776 0.349088 0.338176
4820000 1.291136 0.349728 0.340096
4830000 1.291936 0.353312 0.395872
4840000 1.291072 0.350144 0.341888
4850000 1.295936 0.352352 0.341760
4860000 1.244160 0.352864 0.342912
4870000 1.303648 0.353440 0.343616
4880000 1.300512 0.353728 0.342848
4890000 1.300128 0.356032 0.343904
4900000 1.304448 0.354528 0.345344
4910000 1.254560 0.356192 0.344768
4920000 1.306816 0.356672 0.346400
4930000 1.294176 0.357312 0.346848
4940000 1.327200 0.358368 0.347840
4950000 1.312768 0.359808 0.349312
4960000 1.360640 0.359680 0.348768
4970000 1.317152 0.360128 0.350208
4980000 1.316960 0.360576 0.349280
4990000 1.313280 0.362016 0.351296
5000000 1.325952 0.362272 0.351168
5010000 1.264032 0.362432 0.351872
5020000 1.321376 0.362944 0.351872
5030000 1.322720 0.363552 0.353280
5040000 1.343072 0.365024 0.353984
5050000 1.344640 0.365472 0.354144
5060000 1.349568 0.366080 0.354528
5070000 1.278624 0.366208 0.354528
5080000 1.326144 0.367232 0.355616
5090000 1.328704 0.367200 0.356000
5100000 1.335200 0.369312 0.355936
5110000 1.362752 0.368896 0.357120
5120000 1.337696 0.370016 0.356608
5130000 1.283936 0.370560 0.357856
5140000 1.352096 0.370944 0.358208
5150000 1.340192 0.372256 0.357984
5160000 1.344832 0.371904 0.359168
5170000 1.345376 0.374880 0.359872
5180000 1.346656 0.374400 0.359680
5190000 1.298144 0.375136 0.362336
5200000 1.347104 0.376160 0.361376
5210000 1.381984 0.376128 0.362176
5220000 1.352000 0.376512 0.361856
5230000 1.359776 0.377856 0.362336
5240000 1.357120 0.378816 0.363648
5250000 1.365536 0.379520 0.370400
5260000 1.309088 0.379296 0.370336
5270000 1.377440 0.380768 0.371488
5280000 1.370560 0.380256 0.371136
5290000 1.359968 0.381600 0.372416
5300000 1.367360 0.382976 0.373728
5310000 1.385824 0.382848 0.374176
5320000 1.393696 0.382880 0.374784
5330000 1.318592 0.384096 0.374656
5340000 1.391296 0.385088 0.377184
5350000 1.390144 0.385984 0.377152
5360000 1.389088 0.385376 0.376288
5370000 1.403072 0.387424 0.377952
5380000 1.379456 0.387904 0.378432
5390000 1.384576 0.388768 0.381088
5400000 1.387072 0.388928 0.380800
5410000 1.383456 0.389632 0.380768
5420000 1.336384 0.391104 0.381632
5430000 1.402816 0.391552 0.382976
5440000 1.404032 0.393216 0.383616
5450000 1.395168 0.392832 0.384736
5460000 1.416352 0.393472 0.383616
5470000 1.400704 0.393824 0.386144
5480000 1.395264 0.395936 0.385344
5490000 1.397696 0.395008 0.386240
5500000 1.403872 0.396288 0.388320
5510000 1.351552 0.396384 0.388352
5520000 1.407936 0.397920 0.389600
5530000 1.427904 0.397504 0.389248
5540000 1.410880 0.399392 0.389184
5550000 1.409984 0.400672 0.390560
5560000 1.426144 0.400384 0.390688
5570000 1.429728 0.400768 0.391392
5580000 1.414240 0.402528 0.392768
5590000 1.414272 0.404128 0.393056
5600000 1.435264 0.402912 0.393088
5610000 1.507936 0.404992 0.394208
5620000 1.370016 0.405376 0.434208
5630000 1.422400 0.405792 0.394656
5640000 1.432000 0.406336 0.394304
5650000 1.437216 0.407872 0.395168
5660000 1.426816 0.406784 0.394848
5670000 1.440384 0.407744 0.395904
5680000 1.450176 0.409600 0.403136
5690000 1.433024 0.409120 0.396384
5700000 1.430368 0.411712 0.396992
5710000 1.433344 0.410304 0.398336
5720000 1.435424 0.412576 0.398528
5730000 1.439328 0.412416 0.448640
5740000 1.464000 0.412960 0.399488
5750000 1.451840 0.413952 0.399584
5760000 1.387936 0.454848 0.397760
5770000 1.451040 0.413664 0.406848
5780000 1.449952 0.415776 0.407104
5790000 1.451808 0.416160 0.407328
5800000 1.454816 0.416384 0.407136
5810000 1.453216 0.417088 0.408896
5820000 1.455840 0.417920 0.408064
5830000 1.458016 0.417216 0.409152
5840000 1.460288 0.420192 0.410752
5850000 1.460288 0.420544 0.412288
5860000 1.465664 0.420608 0.411776
5870000 1.458560 0.421888 0.412608
5880000 1.466112 0.421792 0.411648
5890000 1.464864 0.422080 0.414080
5900000 1.474560 0.455072 0.415424
5910000 1.483744 0.423040 0.417696
5920000 1.471776 0.424384 0.415712
5930000 1.475840 0.425696 0.416544
5940000 1.474752 0.425920 0.416384
5950000 1.474912 0.427424 0.418176
5960000 1.473248 0.427648 0.418112
5970000 1.473120 0.428864 0.422816
5980000 1.473152 0.429088 0.419136
5990000 1.477024 0.430048 0.421792
6000000 1.479328 0.428544 0.423680
6010000 1.480096 0.431200 0.423072
6020000 1.488448 0.431200 0.421728
6030000 1.489344 0.432448 0.422176
6040000 1.595168 0.433024 0.424064
6050000 1.499424 0.433184 0.426016
6060000 1.515104 0.433792 0.425728
6070000 1.494656 0.491808 0.430880
6080000 1.558656 0.434624 0.427808
6090000 1.503360 0.435360 0.427520
6100000 1.502208 0.436128 0.428512
6110000 1.501536 0.438464 0.429024
6120000 1.503872 0.438848 0.428288
6130000 1.506752 0.439008 0.430720
6140000 1.571712 0.440128 0.430336
6150000 1.506880 0.441568 0.431360
6160000 1.510496 0.441440 0.431136
6170000 1.522176 0.441376 0.432160
6180000 1.516864 0.441824 0.489312
6190000 1.522368 0.442464 0.432640
6200000 1.517152 0.446080 0.430496
6210000 1.514368 0.445472 0.433376
6220000 1.521376 0.443744 0.434912
6230000 1.523008 0.445664 0.434944
6240000 1.584480 0.446432 0.435008
6250000 1.523488 0.447104 0.434784
6260000 1.524384 0.447136 0.435328
6270000 1.530752 0.503424 0.441152
6280000 1.626656 0.449824 0.435456
6290000 1.530752 0.449440 0.438144
6300000 1.530240 0.451648 0.442688
6310000 1.534080 0.453184 0.443104
6320000 1.537120 0.453728 0.444704
6330000 1.609536 0.454336 0.444160
6340000 1.539264 0.453632 0.444992
6350000 1.550784 0.454720 0.446848
6360000 1.549856 0.456480 0.448736
6370000 1.543296 0.456000 0.448032
6380000 1.543200 0.456960 0.449376
6390000 1.550944 0.457440 0.451008
6400000 1.552544 0.515264 0.450816
6410000 1.559104 0.459776 0.451232
6420000 1.551136 0.459904 0.452352
6430000 1.557344 0.459680 0.452704
6440000 1.554528 0.461504 0.454720
6450000 1.579968 0.461984 0.454880
6460000 1.558208 0.462080 0.453984
6470000 1.578400 0.462848 0.453728
6480000 1.585376 0.463296 0.455552
6490000 1.601536 0.464480 0.456352
6500000 1.563808 0.464192 0.456480
6510000 1.567776 0.465984 0.456768
6520000 1.569696 0.466624 0.458048
6530000 1.567456 0.467072 0.458080
6540000 1.572928 0.468416 0.457952
6550000 1.573440 0.468320 0.460064
6560000 1.571968 0.468640 0.460832
6570000 1.583648 0.469760 0.459648
6580000 1.577504 0.470944 0.462368
6590000 1.584224 0.470656 0.462688
6600000 1.588160 0.500064 0.462528
6610000 1.580288 0.472896 0.464064
6620000 1.678048 0.473632 0.466816
6630000 1.586176 0.473888 0.465984
6640000 1.587680 0.475392 0.500256
6650000 1.587744 0.474528 0.466816
6660000 1.603040 0.477152 0.465888
6670000 1.612768 0.477376 0.466272
6680000 1.593056 0.486624 0.516576
6690000 1.595040 0.477344 0.468544
6700000 1.588864 0.479264 0.468576
6710000 1.591712 0.479424 0.469760
6720000 1.593888 0.479616 0.469920
6730000 1.605376 0.480256 0.468480
6740000 1.662176 0.479968 0.470368
6750000 1.720288 0.482304 0.471136
6760000 1.605760 0.483584 0.471072
6770000 1.697376 0.483712 0.471200
6780000 1.605600 0.483744 0.472704
6790000 1.627456 0.484768 0.473760
6800000 1.623040 0.484448 0.472512
6810000 1.610944 0.485984 0.473984
6820000 1.617952 0.488448 0.480384
6830000 1.623008 0.489984 0.480416
6840000 1.639392 0.489472 0.481280
6850000 1.620256 0.491008 0.480928
6860000 1.622400 0.491040 0.482272
6870000 1.621280 0.492256 0.483520
6880000 1.640416 0.493792 0.484192
6890000 1.621664 0.494336 0.483936
6900000 1.629920 0.527392 0.485952
6910000 1.626048 0.494400 0.485664
6920000 1.627360 0.496192 0.488000
6930000 1.627008 0.496768 0.486080
6940000 1.630944 0.561120 0.488928
6950000 1.636704 0.497920 0.489824
6960000 1.631744 0.498016 0.487808
6970000 1.649024 0.499840 0.489344
6980000 1.652480 0.499488 0.491904
6990000 1.642432 0.500128 0.489376
7000000 1.636928 0.502464 0.490784
7010000 1.636512 0.501888 0.492448
7020000 1.653696 0.502720 0.493536
7030000 1.646464 0.504032 0.494080
7040000 1.645120 0.505536 0.493760
7050000 1.653248 0.505728 0.498592
7060000 1.711392 0.506368 0.495360
7070000 1.657632 0.505440 0.496064
7080000 1.748352 0.506752 0.497056
7090000 1.659360 0.507104 0.498560
7100000 1.656576 0.507968 0.498976
7110000 1.675648 0.509152 0.498976
7120000 1.673184 0.510080 0.500320
7130000 1.663680 0.512544 0.500416
7140000 1.660288 0.511072 0.500480
7150000 1.687680 0.512032 0.501824
7160000 1.675712 0.511968 0.503008
7170000 1.680448 0.513056 0.504000
7180000 1.749440 0.514560 0.503776
7190000 1.673088 0.514496 0.505568
7200000 1.676416 0.514368 0.504448
7210000 1.675520 0.516384 0.504512
7220000 1.674208 0.516288 0.506720
7230000 1.688064 0.517600 0.506880
7240000 1.681696 0.519072 0.506560
7250000 1.714880 0.518784 0.506656
7260000 1.684704 0.521280 0.507296
7270000 1.682688 0.519872 0.508992
7280000 1.684736 0.521408 0.508832
7290000 1.749056 0.521760 0.508864
7300000 1.686688 0.521088 0.509280
7310000 1.699872 0.523136 0.509632
7320000 1.708800 0.523104 0.511232
7330000 1.798400 0.523168 0.510304
7340000 1.711200 0.525600 0.511392
7350000 1.704320 0.523456 0.511168
7360000 1.702496 0.522848 0.510304
7370000 1.729056 0.523808 0.512864
7380000 1.718304 0.524544 0.512768
7390000 1.696576 0.523648 0.512960
7400000 1.710464 0.524960 0.513920
7410000 1.770912 0.526656 0.514400
7420000 1.728256 0.591424 0.516064
